,Pořadí na kandidátce v 2002,"Příjmení, jméno",Tituly,Věk,Navrhující strana,Politická příslušnost,Hlasy abs. 2002,Hlasy v % 2002,Pořadí zvolení v 2002,Mandát v 2002,Pořadí na kandidátce v 2006,Hlasy abs. 2006,Hlasy v % 2006,Pořadí zvolení v 2006,Mandát v 2006,Pořadí na kandidátce v 2010,Hlasy abs. 2010,Hlasy v % 2010,Pořadí zvolení v 2010,Mandát v 2010,Pořadí na kandidátce v 2014,Hlasy abs. 2014,Hlasy v % 2014,Pořadí zvolení v 2014,Mandát v 2014,Pořadí na kandidátce v 2018,Hlasy abs. 2018,Hlasy v % 2018,Pořadí zvolení v 2018,Mandát v 2018
1402,0.0,Ženíšek Martin,Mgr.,45,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,28.0,1 811,2.05,-,-,0.0,0,0.0,0,0
1403,0.0,Ženíšek Martin,Mgr.,45,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,10.0,1 117,2.44,-,-,0.0,0,0.0,0,0
1404,0.0,Ženíšek Martin,Ing.,57,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,4.0,7 388,2.24,4,*,0.0,0,0.0,0,0
1405,0.0,Ženíšek Martin,Ing.,57,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,42.0,6 660,2.01,32,-,0.0,0,0.0,0,0
1406,0.0,Ženíšek Martin,,31,DSSS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,23.0,308,3.01,-,-,0.0,0,0.0,0,0
1407,0.0,Ženíšek Martin,,60,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,35.0,6 652,2.05,25,-,0.0,0,0.0,0,0
1408,0.0,Ženíšek Martin,,60,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,24.0,6 768,2.09,14,-,0.0,0,0.0,0,0
1409,0.0,Ženíšek Martin,MUDr. FICS.,49,OPAT,OPAT,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,1.0,4 157,3.08,1,*,0.0,0,0.0,0,0
1410,0.0,Ženíšek Martin,,31,KSČM,KSČM,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,38.0,3 284,2.14,32,-,0.0,0,0.0,0,0
1411,0.0,Ženíšek Martin,,60,Změna,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,30.0,1 771,2.01,-,-,0.0,0,0.0,0,0
1412,0.0,Ženíšek Martin,,27,PPPS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,40.0,617,1.87,-,-,0.0,0,0.0,0,0
1413,0.0,Ženíšek Martin,,27,PPPS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,17.0,661,2.0,-,-,0.0,0,0.0,0,0
1414,0.0,Ženíšek Martin,,27,PPPS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,31.0,658,1.99,-,-,0.0,0,0.0,0,0
1415,0.0,Ženíšek Martin,,27,PPPS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,27.0,638,1.93,-,-,0.0,0,0.0,0,0
1416,0.0,Ženíšek Martin,,60,VZ,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,14.0,1 099,2.04,-,-,0.0,0,0.0,0,0
1417,0.0,Ženíšek Martin,,62,PVP,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,46.0,775,1.53,-,-,0.0,0,0.0,0,0
1418,0.0,Ženíšek Martin,,62,PVP,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,44.0,838,1.66,-,-,0.0,0,0.0,0,0
1419,0.0,Ženíšek Martin,Bc.,24,Úsvit,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,27.0,1 091,2.03,-,-,0.0,0,0.0,0,0
1420,0.0,Ženíšek Martin,Ing. arch.,60,PVP,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,29.0,1 019,2.01,-,-,0.0,0,0.0,0,0
1421,0.0,Ženíšek Martin,,33,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,13.0,7 118,2.15,3,-,0.0,0,0.0,0,0
1422,0.0,Ženíšek Martin,JUDr.,38,PVP,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,25.0,1 027,2.03,-,-,0.0,0,0.0,0,0
1423,0.0,Ženíšek Martin,,42,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,11.0,3 641,2.18,6,-,0.0,0,0.0,0,0
1424,0.0,Ženíšek Martin,,38,Svobodní,Svobodní,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,11.0,917,2.22,-,-,0.0,0,0.0,0,0
1425,0.0,Ženíšek Martin,,64,SPO,SPO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,8.0,102,4.32,-,-,0.0,0,0.0,0,0
1426,0.0,Ženíšek Martin,Ing.,32,PPPS,PPPS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,7.0,744,2.26,-,-,0.0,0,0.0,0,0
1427,0.0,Ženíšek Martin,MUDr.,31,Zelení,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,38.0,1 757,1.99,-,-,0.0,0,0.0,0,0
1428,0.0,Ženíšek Martin,Mgr.,33,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,11.0,6 961,2.15,1,-,19.0,10 334,2.12,6,-
1429,0.0,Ženíšek Martin,Mgr.,33,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,4.0,7 311,2.26,5,*,19.0,10 334,2.12,6,-
1430,0.0,Ženíšek Martin,Ing.,27,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,27.0,7 012,2.12,17,-,0.0,0,0.0,0,0
1431,0.0,Ženíšek Martin,Ing.,27,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,23.0,7 020,2.12,13,-,0.0,0,0.0,0,0
1432,0.0,Ženíšek Martin,Mgr. Ph.D.,32,Zelení,Zelení,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,19.0,1 850,2.09,-,-,0.0,0,0.0,0,0
1433,0.0,Ženíšek Martin,Mgr.,47,PPPS,PPPS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,4.0,825,2.5,-,-,0.0,0,0.0,0,0
1434,0.0,Ženíšek Martin,,31,PPPS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,45.0,598,1.81,-,-,0.0,0,0.0,0,0
1435,0.0,Ženíšek Martin,,31,PPPS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,47.0,553,1.68,-,-,0.0,0,0.0,0,0
1436,0.0,Ženíšek Martin,Bc.,49,ČSSD,ČSSD,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,2.0,7 098,2.34,2,*,11.0,3 254,2.3,8,-
1437,0.0,Ženíšek Martin,RSDr.,70,KSČM,KSČM,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,9.0,3 339,2.18,4,-,0.0,0,0.0,0,0
1438,0.0,Ženíšek Martin,,40,KSČM,KSČM,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,13.0,3 392,2.21,8,-,0.0,0,0.0,0,0
1439,0.0,Ženíšek Martin,Mgr.,56,ČSSD,ČSSD,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,17.0,6 545,2.15,7,-,6.0,3 121,2.21,3,-
1440,0.0,Ženíšek Martin,Mgr.,50,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,19.0,6 856,2.12,9,-,0.0,0,0.0,0,0
1441,0.0,Ženíšek Martin,Mgr. Ph.D.,39,Zelení,Zelení,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,4.0,2 128,2.41,-,-,0.0,0,0.0,0,0
1442,0.0,Ženíšek Martin,Mgr.,35,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,35.0,6 939,2.1,25,-,0.0,0,0.0,0,0
1443,0.0,Ženíšek Martin,,31,DSZ,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,13.0,50,5.92,-,-,0.0,0,0.0,0,0
1444,0.0,Ženíšek Martin,Ing. CSc.,70,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,17.0,6 888,2.12,7,-,0.0,0,0.0,0,0
1445,0.0,Ženíšek Martin,,42,Svobodní,Svobodní,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,14.0,881,2.14,-,-,0.0,0,0.0,0,0
1446,0.0,Ženíšek Martin,JUDr.,62,ČSSD,ČSSD,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,32.0,6 380,2.1,22,-,0.0,0,0.0,0,0
1447,0.0,Ženíšek Martin,,31,PPPS,PPPS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,11.0,706,2.14,-,-,0.0,0,0.0,0,0
1448,0.0,Ženíšek Martin,Ing.,31,Úsvit,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,6.0,1 269,2.36,-,-,0.0,0,0.0,0,0
1449,0.0,Ženíšek Martin,,46,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,19.0,934,2.04,-,-,4.0,90,6.77,-,-
1450,0.0,Ženíšek Martin,,46,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,19.0,934,2.04,-,-,5.0,83,6.25,-,-
1451,0.0,Ženíšek Martin,,46,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,19.0,934,2.04,-,-,8.0,2 383,2.26,-,-
1452,0.0,Ženíšek Martin,,46,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,16.0,1 840,2.08,-,-,4.0,90,6.77,-,-
1453,0.0,Ženíšek Martin,,46,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,16.0,1 840,2.08,-,-,5.0,83,6.25,-,-
1454,0.0,Ženíšek Martin,,46,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,16.0,1 840,2.08,-,-,8.0,2 383,2.26,-,-
1455,0.0,Ženíšek Martin,,40,Svobodní,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,42.0,814,1.97,-,-,0.0,0,0.0,0,0
1456,0.0,Ženíšek Martin,PhDr.,78,SPO,SPO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,13.0,88,3.73,-,-,0.0,0,0.0,0,0
1457,0.0,Ženíšek Martin,Ing. arch.,78,VZ,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,16.0,1 234,2.29,-,-,0.0,0,0.0,0,0
1458,0.0,Ženíšek Martin,RSDr. Mgr.,62,KSČM,KSČM,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,4.0,3 429,2.24,4,*,0.0,0,0.0,0,0
1459,0.0,Ženíšek Martin,,57,Úsvit,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,36.0,1 072,1.99,-,-,0.0,0,0.0,0,0
1460,0.0,Ženíšek Martin,PhDr.,60,PVP,PVP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,9.0,1 198,2.37,-,-,0.0,0,0.0,0,0
1461,0.0,Ženíšek Martin,Mgr.,42,VZ,VZ,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,33.0,1 124,2.09,-,-,0.0,0,0.0,0,0
1462,0.0,Ženíšek Martin,Bc.,33,Piráti,Piráti,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,33.0,1 776,2.01,-,-,0.0,0,0.0,0,0
1463,0.0,Ženíšek Martin,Mgr.,65,OPAT,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,14.0,4 139,3.07,2,*,0.0,0,0.0,0,0
1464,0.0,Ženíšek Martin,Bc.,45,ČSSD,ČSSD,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,11.0,6 699,2.21,1,-,0.0,0,0.0,0,0
1465,0.0,Ženíšek Martin,,49,DSSS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,9.0,341,3.33,-,-,0.0,0,0.0,0,0
1466,0.0,Ženíšek Martin,Ing. Ph.D.,36,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,31.0,931,2.03,-,-,0.0,0,0.0,0,0
1467,0.0,Ženíšek Martin,,35,OPAT,OPAT,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,5.0,3 301,2.44,2,-,0.0,0,0.0,0,0
1468,0.0,Ženíšek Martin,,23,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,17.0,3 552,2.13,12,-,0.0,0,0.0,0,0
1469,0.0,Ženíšek Martin,,73,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,14.0,6 870,2.12,4,-,39.0,10 005,2.05,26,-
1470,0.0,Ženíšek Martin,Ing.,46,KDU-ČSL,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,26.0,2 141,2.04,23,-,0.0,0,0.0,0,0
1471,0.0,Ženíšek Martin,,35,DSSS,DSSS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,19.0,307,3.0,-,-,0.0,0,0.0,0,0
1472,0.0,Ženíšek Martin,,45,DSSS,DSSS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,18.0,307,3.0,-,-,9.0,224,2.11,-,-
1473,0.0,Ženíšek Martin,JUDr. Ph.D.,38,PVP,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,34.0,1 033,2.04,-,-,0.0,0,0.0,0,0
1474,0.0,Ženíšek Martin,Mgr.,38,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,14.0,3 870,2.32,9,-,0.0,0,0.0,0,0
1475,0.0,Ženíšek Martin,Mgr.,55,KDU-ČSL,KDU-ČSL,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,5.0,3 036,2.9,3,*,0.0,0,0.0,0,0
1476,0.0,Ženíšek Martin,,61,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,45.0,998,1.85,-,-,6.0,68,5.12,-,-
1477,0.0,Ženíšek Martin,,61,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,45.0,998,1.85,-,-,14.0,387,2.0,-,-
1478,0.0,Ženíšek Martin,,73,KSČM,KSČM,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,47.0,3 012,1.96,41,-,0.0,0,0.0,0,0
1479,0.0,Ženíšek Martin,,57,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,9.0,52,6.16,-,-,12.0,419,2.16,-,-
1480,0.0,Ženíšek Martin,,57,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,9.0,52,6.16,-,-,36.0,381,1.97,-,-
1481,0.0,Ženíšek Martin,,38,VZ,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,26.0,1 083,2.01,-,-,0.0,0,0.0,0,0
1482,0.0,Ženíšek Martin,Mgr.,44,KDU-ČSL,KČ,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,21.0,2 146,2.05,18,-,0.0,0,0.0,0,0
1483,0.0,Ženíšek Martin,,50,KSČM,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,30.0,3 298,2.15,24,-,0.0,0,0.0,0,0
1484,0.0,Ženíšek Martin,MUDr. Ing.,38,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,3.0,7 426,2.29,4,*,0.0,0,0.0,0,0
1485,0.0,Ženíšek Martin,Mgr.,48,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,20.0,1 893,2.14,-,-,0.0,0,0.0,0,0
1486,0.0,Ženíšek Martin,DiS.,39,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,45.0,2 875,1.72,40,-,36.0,3 012,2.0,32,-
1487,0.0,Ženíšek Martin,,48,VZ,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,46.0,982,1.83,-,-,0.0,0,0.0,0,0
1488,0.0,Ženíšek Martin,,51,OPAT,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,46.0,2 318,1.72,42,-,0.0,0,0.0,0,0
1489,0.0,Ženíšek Martin,,51,OPAT,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,4.0,2 946,2.18,7,-,0.0,0,0.0,0,0
1490,0.0,Ženíšek Martin,Bc.,25,SPO,SPO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,6.0,108,4.58,-,-,0.0,0,0.0,0,0
1491,0.0,Ženíšek Martin,,37,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,43.0,6 575,1.99,33,-,6.0,10 614,2.17,6,*
1492,0.0,Ženíšek Martin,,37,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,47.0,5 888,1.78,37,-,6.0,10 614,2.17,6,*
1493,0.0,Ženíšek Martin,,20,PPPS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,44.0,594,1.8,-,-,0.0,0,0.0,0,0
1494,0.0,Ženíšek Martin,Bc.,35,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,12.0,3 615,2.16,7,-,0.0,0,0.0,0,0
1495,0.0,Ženíšek Martin,,43,DSSS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,27.0,308,3.01,-,-,0.0,0,0.0,0,0
1496,0.0,Ženíšek Martin,Ing. MBA,38,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,7.0,1 244,2.71,-,-,0.0,0,0.0,0,0
1497,0.0,Ženíšek Martin,Ing.,46,PPPS,PPPS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,2.0,818,2.48,-,-,0.0,0,0.0,0,0
1498,0.0,Ženíšek Martin,,43,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,23.0,3 521,2.11,18,-,0.0,0,0.0,0,0
1499,0.0,Ženíšek Martin,,43,TOP 09,TOP 09,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,16.0,3 581,2.14,11,-,0.0,0,0.0,0,0
1500,0.0,Ženíšek Martin,Mgr.,43,KDU-ČSL,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,40.0,1 983,1.89,37,-,0.0,0,0.0,0,0
1501,0.0,Ženíšek Martin,,55,NK,NÁR.SOC.,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,32.0,1 094,2.03,-,-,0.0,0,0.0,0,0
1502,0.0,Ženíšek Martin,Ing.,25,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,29.0,6 990,2.11,19,-,0.0,0,0.0,0,0
1503,0.0,Ženíšek Martin,Bc.,32,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,37.0,6 596,2.03,27,-,0.0,0,0.0,0,0
1504,0.0,Ženíšek Martin,Bc.,28,KDU-ČSL,KDU-ČSL,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,29.0,2 082,1.99,26,-,0.0,0,0.0,0,0
1505,0.0,Ženíšek Martin,Mgr.,28,ANO,ANO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,14.0,7 207,2.18,4,-,0.0,0,0.0,0,0
1506,0.0,Ženíšek Martin,,36,Zelení,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,39.0,1 725,1.95,-,-,0.0,0,0.0,0,0
1507,0.0,Ženíšek Martin,,36,Zelení,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,9.0,2 002,2.27,-,-,0.0,0,0.0,0,0
1508,0.0,Ženíšek Martin,,32,DSSS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,25.0,314,3.07,-,-,0.0,0,0.0,0,0
1509,0.0,Ženíšek Martin,Mgr.,46,ČSSD,ČSSD,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,23.0,6 501,2.14,13,-,0.0,0,0.0,0,0
1510,0.0,Ženíšek Martin,,61,Republika,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,25.0,57,2.81,-,-,0.0,0,0.0,0,0
1511,0.0,Ženíšek Martin,,31,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,27.0,6 742,2.08,17,-,0.0,0,0.0,0,0
1512,0.0,Ženíšek Martin,Bc.,32,Svobodní,Svobodní,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,4.0,952,2.31,-,-,0.0,0,0.0,0,0
1513,0.0,Ženíšek Martin,King,49,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,41.0,1 719,1.95,-,-,0.0,0,0.0,0,0
1514,0.0,Ženíšek Martin,Ing.,36,OPAT,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,41.0,2 507,1.86,37,-,0.0,0,0.0,0,0
1515,0.0,Ženíšek Martin,Ing.,40,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,32.0,6 706,2.07,22,-,38.0,10 055,2.06,25,-
1516,0.0,Ženíšek Martin,,40,DSSS,ND,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,4.0,382,3.73,-,-,0.0,0,0.0,0,0
1517,0.0,Ženíšek Martin,,40,DSSS,ND,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,6.0,335,3.27,-,-,0.0,0,0.0,0,0
1518,0.0,Ženíšek Martin,,27,DSZ,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,5.0,51,6.04,-,-,0.0,0,0.0,0,0
1519,0.0,Ženíšek Martin,,22,DSZ,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,11.0,44,5.21,-,-,0.0,0,0.0,0,0
1520,0.0,Ženíšek Martin,Ing. arch.,55,STAN,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,18.0,1 957,2.22,-,-,0.0,0,0.0,0,0
1521,0.0,Ženíšek Martin,,54,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,26.0,1 858,2.1,-,-,44.0,2 045,1.94,-,-
1522,0.0,Ženíšek Martin,,54,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,26.0,1 858,2.1,-,-,21.0,385,1.99,-,-
1523,0.0,Ženíšek Martin,,44,SPO,SPO,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,10.0,115,4.87,-,-,0.0,0,0.0,0,0
1524,0.0,Ženíšek Martin,,41,DSSS,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,24.0,307,3.0,-,-,0.0,0,0.0,0,0
1525,0.0,Ženíšek Martin,Mgr. et Mgr.,28,ODS,ODS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,26.0,6 792,2.1,16,-,0.0,0,0.0,0,0
1526,0.0,Ženíšek Martin,Ing.,59,PVP,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,40.0,943,1.86,-,-,0.0,0,0.0,0,0
1527,0.0,Ženíšek Martin,,57,OPAT,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,38.0,2 545,1.88,34,-,0.0,0,0.0,0,0
1528,0.0,Ženíšek Martin,,36,PPPS,PPPS,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,10.0,695,2.11,-,-,0.0,0,0.0,0,0
1529,0.0,Ženíšek Martin,Mgr. et MUDr.,43,OPAT,OPAT,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,7.0,2 952,2.19,9,-,0.0,0,0.0,0,0
1530,0.0,Ženíšek Martin,,53,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,30.0,902,1.97,-,-,0.0,0,0.0,0,0
1531,0.0,Ženíšek Martin,,53,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,37.0,873,1.9,-,-,0.0,0,0.0,0,0
1532,0.0,Ženíšek Martin,Ing.,37,Zelení,Zelení,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,27.0,1 821,2.06,-,-,0.0,0,0.0,0,0
1533,0.0,Ženíšek Martin,Bc.,51,TOP 09,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,18.0,3 614,2.16,13,-,0.0,0,0.0,0,0
1534,0.0,Ženíšek Martin,,26,ČSSD,ČSSD,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,20.0,6 481,2.13,10,-,0.0,0,0.0,0,0
1535,0.0,Ženíšek Martin,,47,NK,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,4.0,52,6.16,-,-,0.0,0,0.0,0,0
1536,0.0,Ženíšek Martin,Ing.,26,Piráti,Piráti,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,14.0,1 845,2.09,-,-,0.0,0,0.0,0,0
1537,0.0,Ženíšek Martin,Mgr.,33,KDU-ČSL,BEZPP,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,18.0,2 139,2.04,15,-,0.0,0,0.0,0,0
